Rank,NOC_x,Gold,Silver,Bronze,Total,Year,NOC_y,Host_City,Sport,Sports_Participation_Count
7,15.0,2,1,2,5,1896,101.0,2,21.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,22.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,23.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,24.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,24.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,24.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,24.0,1.0
7,15.0,2,1,2,5,1896,101.0,2,24.0,5.0
7,15.0,2,1,2,5,1896,101.0,2,34.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,34.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,34.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,34.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,34.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,36.0,3.0
7,15.0,2,1,2,5,1896,101.0,2,37.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,39.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,40.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,41.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,42.0,8.0
7,15.0,2,1,2,5,1896,101.0,2,42.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,42.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,43.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,43.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,47.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,48.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,49.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,50.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,50.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,53.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,55.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,56.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,59.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,60.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,60.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,61.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,61.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,63.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,64.0,5.0
7,15.0,2,1,2,5,1896,101.0,2,65.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,67.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,68.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,69.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,72.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,73.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,74.0,2.0
7,15.0,2,1,2,5,1896,101.0,2,80.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,81.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,83.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,83.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,84.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,86.0,2.0
7,15.0,2,1,2,5,1896,101.0,2,87.0,0.0
7,15.0,2,1,2,5,1896,101.0,2,87.0,1.0
7,15.0,2,1,2,5,1896,101.0,2,76.0,43.0
7,15.0,2,1,2,5,1896,101.0,2,75.0,10.0
7,15.0,2,1,2,5,1896,101.0,2,77.0,11.0
8,14.0,2,0,0,2,1896,101.0,2,4.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,4.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,4.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,4.0,4.0
8,14.0,2,0,0,2,1896,101.0,2,4.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,5.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,9.0,12.0
8,14.0,2,0,0,2,1896,101.0,2,10.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,13.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,13.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,14.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,14.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,15.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,17.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,18.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,21.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,21.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,22.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,23.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,24.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,24.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,24.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,24.0,1.0
8,14.0,2,0,0,2,1896,101.0,2,24.0,5.0
8,14.0,2,0,0,2,1896,101.0,2,34.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,34.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,34.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,34.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,34.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,36.0,3.0
8,14.0,2,0,0,2,1896,101.0,2,37.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,39.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,40.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,41.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,42.0,8.0
8,14.0,2,0,0,2,1896,101.0,2,42.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,42.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,43.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,43.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,47.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,48.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,49.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,50.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,50.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,53.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,55.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,56.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,59.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,60.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,60.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,61.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,61.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,63.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,64.0,5.0
8,14.0,2,0,0,2,1896,101.0,2,65.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,67.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,68.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,69.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,72.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,73.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,74.0,2.0
8,14.0,2,0,0,2,1896,101.0,2,80.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,81.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,83.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,83.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,84.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,86.0,2.0
8,14.0,2,0,0,2,1896,101.0,2,87.0,0.0
8,14.0,2,0,0,2,1896,101.0,2,87.0,1.0
8,14.0,2,0,0,2,1896,101.0,2,76.0,43.0
8,14.0,2,0,0,2,1896,101.0,2,75.0,10.0
8,14.0,2,0,0,2,1896,101.0,2,77.0,11.0
9,72.0,1,2,3,6,1896,101.0,2,4.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,4.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,4.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,4.0,4.0
9,72.0,1,2,3,6,1896,101.0,2,4.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,5.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,9.0,12.0
9,72.0,1,2,3,6,1896,101.0,2,10.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,13.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,13.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,14.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,14.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,15.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,17.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,18.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,21.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,21.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,22.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,23.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,24.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,24.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,24.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,24.0,1.0
9,72.0,1,2,3,6,1896,101.0,2,24.0,5.0
9,72.0,1,2,3,6,1896,101.0,2,34.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,34.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,34.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,34.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,34.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,36.0,3.0
9,72.0,1,2,3,6,1896,101.0,2,37.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,39.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,40.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,41.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,42.0,8.0
9,72.0,1,2,3,6,1896,101.0,2,42.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,42.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,43.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,43.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,47.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,48.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,49.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,50.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,50.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,53.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,55.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,56.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,59.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,60.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,60.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,61.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,61.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,63.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,64.0,5.0
9,72.0,1,2,3,6,1896,101.0,2,65.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,67.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,68.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,69.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,72.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,73.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,74.0,2.0
9,72.0,1,2,3,6,1896,101.0,2,80.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,81.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,83.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,83.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,84.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,86.0,2.0
9,72.0,1,2,3,6,1896,101.0,2,87.0,0.0
9,72.0,1,2,3,6,1896,101.0,2,87.0,1.0
9,72.0,1,2,3,6,1896,101.0,2,76.0,43.0
9,72.0,1,2,3,6,1896,101.0,2,75.0,10.0
9,72.0,1,2,3,6,1896,101.0,2,77.0,11.0
10,50.0,1,2,0,3,1896,101.0,2,4.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,4.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,4.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,4.0,4.0
10,50.0,1,2,0,3,1896,101.0,2,4.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,5.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,9.0,12.0
10,50.0,1,2,0,3,1896,101.0,2,10.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,13.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,13.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,14.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,14.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,15.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,17.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,18.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,21.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,21.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,22.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,23.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,24.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,24.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,24.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,24.0,1.0
10,50.0,1,2,0,3,1896,101.0,2,24.0,5.0
10,50.0,1,2,0,3,1896,101.0,2,34.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,34.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,34.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,34.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,34.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,36.0,3.0
10,50.0,1,2,0,3,1896,101.0,2,37.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,39.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,40.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,41.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,42.0,8.0
10,50.0,1,2,0,3,1896,101.0,2,42.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,42.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,43.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,43.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,47.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,48.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,49.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,50.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,50.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,53.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,55.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,56.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,59.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,60.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,60.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,61.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,61.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,63.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,64.0,5.0
10,50.0,1,2,0,3,1896,101.0,2,65.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,67.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,68.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,69.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,72.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,73.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,74.0,2.0
10,50.0,1,2,0,3,1896,101.0,2,80.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,81.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,83.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,83.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,84.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,86.0,2.0
10,50.0,1,2,0,3,1896,101.0,2,87.0,0.0
10,50.0,1,2,0,3,1896,101.0,2,87.0,1.0
10,50.0,1,2,0,3,1896,101.0,2,76.0,43.0
10,50.0,1,2,0,3,1896,101.0,2,75.0,10.0
10,50.0,1,2,0,3,1896,101.0,2,77.0,11.0
11,162.0,1,0,1,2,1896,101.0,2,4.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,4.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,4.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,4.0,4.0
11,162.0,1,0,1,2,1896,101.0,2,4.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,5.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,9.0,12.0
11,162.0,1,0,1,2,1896,101.0,2,10.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,13.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,13.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,14.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,14.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,15.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,17.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,18.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,21.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,21.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,22.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,23.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,24.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,24.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,24.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,24.0,1.0
11,162.0,1,0,1,2,1896,101.0,2,24.0,5.0
11,162.0,1,0,1,2,1896,101.0,2,34.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,34.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,34.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,34.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,34.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,36.0,3.0
11,162.0,1,0,1,2,1896,101.0,2,37.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,39.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,40.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,41.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,42.0,8.0
11,162.0,1,0,1,2,1896,101.0,2,42.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,42.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,43.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,43.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,47.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,48.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,49.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,50.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,50.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,53.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,55.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,56.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,59.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,60.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,60.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,61.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,61.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,63.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,64.0,5.0
11,162.0,1,0,1,2,1896,101.0,2,65.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,67.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,68.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,69.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,72.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,73.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,74.0,2.0
11,162.0,1,0,1,2,1896,101.0,2,80.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,81.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,83.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,83.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,84.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,86.0,2.0
11,162.0,1,0,1,2,1896,101.0,2,87.0,0.0
11,162.0,1,0,1,2,1896,101.0,2,87.0,1.0
11,162.0,1,0,1,2,1896,101.0,2,76.0,43.0
11,162.0,1,0,1,2,1896,101.0,2,75.0,10.0
11,162.0,1,0,1,2,1896,101.0,2,77.0,11.0
1,87.0,27,39,37,103,1900,87.0,16,4.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,4.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,4.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,4.0,7.0
1,87.0,27,39,37,103,1900,87.0,16,4.0,1.0
1,87.0,27,39,37,103,1900,87.0,16,5.0,7.0
1,87.0,27,39,37,103,1900,87.0,16,9.0,23.0
1,87.0,27,39,37,103,1900,87.0,16,10.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,13.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,13.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,14.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,14.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,15.0,1.0
1,87.0,27,39,37,103,1900,87.0,16,17.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,18.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,21.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,21.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,22.0,1.0
1,87.0,27,39,37,103,1900,87.0,16,23.0,3.0
1,87.0,27,39,37,103,1900,87.0,16,24.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,24.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,24.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,24.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,24.0,3.0
1,87.0,27,39,37,103,1900,87.0,16,34.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,34.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,34.0,3.0
1,87.0,27,39,37,103,1900,87.0,16,34.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,34.0,2.0
1,87.0,27,39,37,103,1900,87.0,16,36.0,7.0
1,87.0,27,39,37,103,1900,87.0,16,37.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,39.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,40.0,1.0
1,87.0,27,39,37,103,1900,87.0,16,41.0,2.0
1,87.0,27,39,37,103,1900,87.0,16,42.0,1.0
1,87.0,27,39,37,103,1900,87.0,16,42.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,42.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,43.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,43.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,47.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,48.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,49.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,50.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,50.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,53.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,55.0,1.0
1,87.0,27,39,37,103,1900,87.0,16,56.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,59.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,60.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,60.0,5.0
1,87.0,27,39,37,103,1900,87.0,16,61.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,61.0,1.0
1,87.0,27,39,37,103,1900,87.0,16,63.0,13.0
1,87.0,27,39,37,103,1900,87.0,16,64.0,8.0
1,87.0,27,39,37,103,1900,87.0,16,65.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,67.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,68.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,69.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,72.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,73.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,74.0,4.0
1,87.0,27,39,37,103,1900,87.0,16,80.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,81.0,1.0
1,87.0,27,39,37,103,1900,87.0,16,83.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,83.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,84.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,86.0,2.0
1,87.0,27,39,37,103,1900,87.0,16,87.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,87.0,0.0
1,87.0,27,39,37,103,1900,87.0,16,76.0,97.0
1,87.0,27,39,37,103,1900,87.0,16,75.0,22.0
1,87.0,27,39,37,103,1900,87.0,16,77.0,20.0
2,265.0,19,14,15,48,1900,87.0,16,4.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,4.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,4.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,4.0,7.0
2,265.0,19,14,15,48,1900,87.0,16,4.0,1.0
2,265.0,19,14,15,48,1900,87.0,16,5.0,7.0
2,265.0,19,14,15,48,1900,87.0,16,9.0,23.0
2,265.0,19,14,15,48,1900,87.0,16,10.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,13.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,13.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,14.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,14.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,15.0,1.0
2,265.0,19,14,15,48,1900,87.0,16,17.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,18.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,21.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,21.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,22.0,1.0
2,265.0,19,14,15,48,1900,87.0,16,23.0,3.0
2,265.0,19,14,15,48,1900,87.0,16,24.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,24.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,24.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,24.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,24.0,3.0
2,265.0,19,14,15,48,1900,87.0,16,34.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,34.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,34.0,3.0
2,265.0,19,14,15,48,1900,87.0,16,34.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,34.0,2.0
2,265.0,19,14,15,48,1900,87.0,16,36.0,7.0
2,265.0,19,14,15,48,1900,87.0,16,37.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,39.0,0.0
2,265.0,19,14,15,48,1900,87.0,16,40.0,1.0
